;t;Ps;Ta;yTi;Thm
6064;2021-12-27 04:00:00;0.0;3.0;17.66375;15.583333333333334
6065;2021-12-27 04:15:00;0.0;3.0;17.645000000000003;37.96610169491525
6066;2021-12-27 04:30:00;0.0;3.0;17.74857142857143;37.63934426229508
6067;2021-12-27 04:45:00;0.0;3.0;17.865000000000002;42.0
6068;2021-12-27 05:00:00;0.0;3.2;17.928;37.333333333333336
6069;2021-12-27 05:15:00;0.0;3.2;17.950769230769232;36.52173913043478
6070;2021-12-27 05:30:00;0.0;3.2;18.103;41.674418604651166
6071;2021-12-27 05:45:00;0.0;3.2;18.243636363636362;40.88888888888889
6072;2021-12-27 06:00:00;0.0;3.5;18.301538461538463;39.375
6073;2021-12-27 06:15:00;0.0;3.5;18.260833333333334;38.22222222222222
6074;2021-12-27 06:30:00;0.0;3.5;18.417692307692306;37.070422535211264
6075;2021-12-27 06:45:00;0.0;3.5;18.588333333333335;38.91525423728813
6076;2021-12-27 07:00:00;0.0;4.1;18.647500000000004;40.0
6077;2021-12-27 07:15:00;0.0;4.1;18.507333333333335;40.88888888888889
6078;2021-12-27 07:30:00;0.0;4.1;18.71071428571429;45.68421052631579
6079;2021-12-27 07:45:00;0.0;4.1;18.734;39.70909090909091
6080;2021-12-27 08:00:00;0.008333333333333333;4.7;18.842307692307692;39.375
6081;2021-12-27 08:15:00;0.008333333333333333;4.7;18.96818181818182;36.30239393939394
6082;2021-12-27 08:30:00;0.008333333333333333;4.7;19.01153846153846;38.16501775147929
6083;2021-12-27 08:45:00;0.008333333333333333;4.7;18.886666666666667;36.2768
6084;2021-12-27 09:00:00;0.03888888888888888;5.2;18.617999999999995;35.225806451612904
6085;2021-12-27 09:15:00;0.03888888888888888;5.2;18.625454545454545;32.738461538461536
6086;2021-12-27 09:30:00;0.03888888888888888;5.2;18.71363636363636;43.27272727272727
6087;2021-12-27 09:45:00;0.03888888888888888;5.2;18.73875;38.95652173913044
6088;2021-12-27 10:00:00;0.0638888888888889;5.3;18.885625;32.01027692307692
6089;2021-12-27 10:15:00;0.0638888888888889;5.3;19.172857142857143;17.671440476190476
6090;2021-12-27 10:30:00;0.0638888888888889;5.3;19.124285714285715;19.731238591916558
6091;2021-12-27 10:45:00;0.0638888888888889;5.3;18.747333333333334;45.5
6092;2021-12-27 11:00:00;0.061111111111111116;6.1;18.705;41.391304347826086
6093;2021-12-27 11:15:00;0.061111111111111116;6.1;18.93;29.222581967213117
6094;2021-12-27 11:30:00;0.061111111111111116;6.1;19.14;22.889658119658115
6095;2021-12-27 11:45:00;0.061111111111111116;6.1;18.825714285714287;33.469655172413795
6096;2021-12-27 12:00:00;0.06666666666666667;6.2;18.93;22.86414746543779
6097;2021-12-27 12:15:00;0.06666666666666667;6.2;19.52846153846154;0.0
6098;2021-12-27 12:30:00;0.06666666666666667;6.2;19.33;10.69489247311828
6099;2021-12-27 12:45:00;0.06666666666666667;6.2;19.058461538461536;26.80819672131147
6100;2021-12-27 13:00:00;0.0638888888888889;6.4;18.904166666666665;43.44466666666668
6101;2021-12-27 13:15:00;0.0638888888888889;6.4;18.975384615384616;31.90337381916329
6102;2021-12-27 13:30:00;0.0638888888888889;6.4;18.933333333333334;31.31024253731343
6103;2021-12-27 13:45:00;0.0638888888888889;6.4;18.802000000000003;35.32000000000001
6104;2021-12-27 14:00:00;0.025;6.5;19.216;17.68431818181818
6105;2021-12-27 14:15:00;0.025;6.5;19.247142857142855;12.352131147540982
6106;2021-12-27 14:30:00;0.025;6.5;18.86923076923077;35.12678571428571
